epoch,train_loss,val_loss,val_rmse,learning_rate,epoch_time_seconds
1,0.008910943546824241,0.003079971531406045,0.05549749121722571,0.0007,5.1748633999995945
2,0.00761142306008868,0.003059973241761327,0.05531702488168834,0.0007,4.887969699997484
3,0.007283816466191679,0.00306488829664886,0.05536143329655456,0.0007,4.947621600000275
4,0.006887663403013198,0.003062345553189516,0.055338463596214124,0.0007,4.992818499998975
5,0.006689052300245156,0.0030682652723044157,0.055391924251685064,0.0007,4.929362599999877
6,0.006468864916980769,0.003056982299312949,0.05528998371597652,0.0007,4.907362699999794
7,0.006238844348222352,0.0030654408037662506,0.05536642307180635,0.0007,4.798192900001595
8,0.006064199664357924,0.0030682412907481194,0.055391707779667884,0.0007,4.930205299999216
9,0.006024142337460699,0.003060718532651663,0.055323761013254175,0.0007,5.001559099997394
10,0.0059551164107606485,0.003054941538721323,0.055271525568970165,0.0007,5.063771100001759
11,0.005907149196424511,0.003038885071873665,0.055126083407708776,0.0007,4.934497000002011
12,0.005903567169437164,0.003029710380360484,0.05504280498267221,0.0007,4.991823500000464
13,0.005874814552495653,0.0030470220372080803,0.055199837293311654,0.0007,4.993705700002465
14,0.005893811000919158,0.0030235089361667633,0.054986443203454825,0.0007,4.926270100000693
15,0.005942677291047372,0.003018975257873535,0.054945202318979,0.0007,4.763079899999866
16,0.005849113162826705,0.0030170255340635777,0.05492745701435283,0.0007,5.11868069999764
17,0.005837306496164018,0.003027551341801882,0.05502318912787482,0.0007,5.021863599999051
18,0.005831445965999633,0.0030088636558502913,0.054853109810203936,0.0007,4.869862700001249
19,0.005820838537517139,0.0030107165221124887,0.054869996556519744,0.0007,5.053744700002426
20,0.005801554435728055,0.0030122152529656887,0.0548836519645485,0.0007,4.9033101000022725
21,0.005815551409319964,0.003002716926857829,0.05479705217306702,0.0007,5.168192200002522
22,0.00582241442295189,0.0030066927429288626,0.054833317817991487,0.0007,5.011477399999421
23,0.005766373914614153,0.0030051451176404953,0.05481920391286702,0.0007,5.0093159999996715
24,0.005731322564278845,0.0030131288804113865,0.05489197464485484,0.0007,4.921067700001004
25,0.005767702199832609,0.003007620107382536,0.054841773379263874,0.0007,4.858745400000771
26,0.005734861252588754,0.0030114534310996532,0.05487671119062852,0.0007,5.032559500003117
27,0.005740957235226806,0.003013727953657508,0.0548974312118291,0.0007,4.895021100001031
28,0.005708011362722583,0.0030108222272247076,0.054870959780422175,0.0007,4.757649999999558
29,0.005689578644638316,0.003015885828062892,0.05491708138696823,0.0007,5.134938200000761
30,0.00564250874416798,0.0030177044682204723,0.05493363694696058,0.0007,4.939245600002323
31,0.0057048906933181405,0.0030135668348520994,0.05489596373916847,0.0007,5.055318299997452
32,0.005718790577316469,0.0030165675561875105,0.054923287922223944,0.0007,5.088972100002138
33,0.00565297889099404,0.003023692639544606,0.05498811362053263,0.0007,5.043359299997974
34,0.005603748847458386,0.0030355150811374187,0.05509550872019804,0.0007,5.102303600000596
35,0.005598796143332559,0.003042526775971055,0.05515910419841003,0.0007,5.065115800000058
36,0.005561547348108352,0.003050193889066577,0.05522856044716879,0.0007,5.026754599999549
37,0.005577862844802439,0.0030653211288154125,0.05536534230739852,0.0007,5.083557800000563
38,0.005551021488310162,0.0030650359112769365,0.055362766470588666,0.0007,5.011798200001067
39,0.005537625118368044,0.0030713086016476154,0.055419388318959414,0.0007,4.923156499997276
40,0.00557648129970505,0.0030799703672528267,0.05549748072888378,0.0007,4.883591400001023
41,0.005538102666052121,0.0030799477826803923,0.05549727725465811,0.0007,5.0403961000010895
42,0.005520665053058458,0.003072740277275443,0.05543230355375323,0.0007,5.144841199999064
43,0.00559772190198386,0.0030556111596524715,0.05527758279494927,0.0007,5.03816580000057
44,0.005458040111645889,0.0031374203972518444,0.05601268068260833,0.0007,5.236685400002898
45,0.005430502099445445,0.0031113314907997847,0.055779310598104245,0.0007,5.083133500000258
46,0.005434547166413303,0.003110610879957676,0.055772850742612,0.0007,4.964023699998506
47,0.005451384401001204,0.0031100844498723745,0.05576813113125071,0.0007,5.054598599999736
48,0.00545623694766271,0.0031261376570910215,0.055911874025926026,0.0007,4.942818800001987
49,0.0053431574783675126,0.0031287376768887043,0.05593512024559082,0.0007,5.041536000000633
50,0.005407091623873272,0.0030935294926166534,0.05561950640392859,0.0007,5.081033800001023
51,0.005387547306894335,0.003096955129876733,0.05565029316972852,0.0007,5.015881799998169
52,0.005386128069655028,0.0031455715652555227,0.05608539529374401,0.0007,4.982417899998836
53,0.005342971878073942,0.003119119442999363,0.05584907736927588,0.0007,4.979271100000915
54,0.005385758050225591,0.003139141947031021,0.05602804607543459,0.0007,5.044872500002384
55,0.005339679791163026,0.0031385556794703007,0.056022813919601545,0.0007,5.072269300002517
56,0.005340314666437132,0.00312770321033895,0.05592587245934524,0.0007,5.061349200001132
57,0.005228507630474698,0.0031485683284699917,0.05611210500836688,0.0007,5.014099299998634
58,0.005496335829336071,0.003095302265137434,0.0556354407292459,0.0007,5.076290100001643
59,0.005244169568935975,0.0031151389703154564,0.0558134300174739,0.0007,5.063620799999626
60,0.005236330198574016,0.003122026100754738,0.05587509374269307,0.0007,4.919774999998481
