epoch,loss,lr,mae,val_loss,val_mae
0,0.011111288331449032,0.001,0.07700024545192719,0.0033330994192510843,0.04244339093565941
1,0.00886569544672966,0.001,0.06980247050523758,0.0032097366638481617,0.044091999530792236
2,0.008669069036841393,0.001,0.0689888671040535,0.0031894503626972437,0.04469669237732887
3,0.008670533075928688,0.001,0.06914667040109634,0.0033603785559535027,0.04217229038476944
4,0.008405474945902824,0.0005,0.06800197064876556,0.003175007412210107,0.043433815240859985
