Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,46715,0,12,12.602549078507463,3.4921999904327095,557.3221999802627,46.0,25.962925632479408,0.0,12,14,15,16,19,22,27,32,41,540,560
GET,/cpu,13182,0,17,18.232081740268644,4.840900015551597,546.9419000437483,14.892353208921257,7.326196846566275,0.0,17,20,22,23,26,30,35,38,51,67,550
GET,/io,13279,0,55,55.15013080792704,12.907999975141138,620.3886999865063,15.89923940055727,7.380106806672248,0.0,55,66,72,75,81,85,89,93,100,590,620
GET,/maybe-error,6652,64,13,13.798496136117011,4.3252999894320965,63.337799976579845,25.057726999398678,3.6970005631435945,0.03556945821424985,13,15,16,18,21,24,29,33,45,63,63
,Aggregated,79828,64,14,20.709394761219258,3.4921999904327095,620.3886999865063,34.110976098612014,44.36622984886152,0.03556945821424985,14,18,21,25,49,69,80,84,95,550,620
