timestamp,source_name,machine_id,service_id,cpu_usage,memory_usage,disk_io,network_in,network_out,request_rate,throughput,response_time,error_rate,congestion_label,is_synthetic,is_noisy,time_index,label_reason,label_rule_version,load_profile
2026-05-17 13:21:59+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,48.974642547868775,98.76953125,3704.647358799192,62677.859267981774,75306.85912139961,79.03538109487766,137984.7183893814,22.21577937216026,0.155902004454343,0,0,0,33,normal,testbed_rule_v1,mixed
2026-05-17 13:22:04+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,56.72885168665158,100.7734375,3717.237251153719,71137.68141592921,85481.73451327435,86.80115476693423,156619.41592920356,23.66913368120053,0.1622388967755019,0,0,0,34,normal,testbed_rule_v1,mixed
2026-05-17 13:22:09+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,59.89109335309058,102.12890625,4335.309060118543,78539.8889649403,94847.74507567116,94.0327407146629,173387.63404061145,25.082168753088684,0.1871958068139274,1,0,0,35,rising_request_and_latency,testbed_rule_v1,mixed
2026-05-17 13:22:14+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,72.33645550899679,102.6015625,3100.95425895278,75482.91149896177,92629.9455637241,101.43863513206428,168112.8570626859,26.378566843873827,0.1895571256246769,1,0,0,36,rising_request_and_latency,testbed_rule_v1,mixed
2026-05-17 13:22:19+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,73.98636039562388,102.6015625,3204.35396459542,82510.00288822564,101882.94984114758,109.39794419970632,184392.95272937324,27.27163338718436,0.1757750079897731,1,0,0,37,rising_request_and_latency,testbed_rule_v1,mixed
2026-05-17 13:22:24+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,86.80357644744238,103.35546875,4029.229904440697,87333.4288060186,108415.51622080922,119.9132988393232,195748.9450268278,27.04055947011651,0.1895043731778425,1,0,0,38,"cpu_high,rising_request_and_latency",testbed_rule_v1,mixed
2026-05-17 13:22:29+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,90.83781964773868,102.50390625,3047.302674833039,92463.55097606282,114670.276521922,127.3969968710123,207133.8274979848,27.130694510702284,0.1783754116355653,1,0,0,39,"cpu_high,rising_request_and_latency",testbed_rule_v1,mixed
2026-05-17 13:22:34+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,95.08709577715103,102.50390625,3402.387667581038,88452.50927375558,110349.03302114464,132.95808132014125,198801.54229490025,27.148107775177326,0.170917696555351,1,0,0,40,"cpu_high,rising_request_and_latency",testbed_rule_v1,mixed
2026-05-17 13:22:39+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,96.65257351643308,104.375,4337.910827126063,93009.0169797824,116441.73788637476,136.4144874842679,209450.7548661572,27.08719004472059,0.1665812403895438,1,0,0,41,"cpu_high,rising_request_and_latency",testbed_rule_v1,mixed
2026-05-17 13:22:44+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,96.84970737012932,105.25,4242.874160523454,91748.25884825709,115129.6556883561,137.5549188156638,206877.9145366132,27.22642679169542,0.1666435217330926,1,0,0,42,"cpu_high,rising_request_and_latency",testbed_rule_v1,mixed
2026-05-17 13:22:49+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,96.4130718506466,105.62890625,3016.6652393594245,95108.03105248694,118524.61184391315,137.73210055780547,213632.6428964001,27.5841794619971,0.1525658807212205,1,0,0,43,"cpu_high,rising_request_and_latency",testbed_rule_v1,mixed
2026-05-17 13:22:54+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,93.94075942691391,103.91796875,4032.275643842841,94262.9419740639,117178.58012029344,136.8177737024089,211441.5220943573,28.018078754677383,0.1675509634180396,1,0,0,44,"cpu_high,rising_request_and_latency",testbed_rule_v1,mixed
2026-05-17 13:22:59+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,94.75668571021764,105.78515625,4082.367807499956,90435.95812950395,112346.60635070922,129.55852293350142,202782.5644802132,31.86872931347682,0.221173695075199,1,0,0,45,"cpu_high,rising_request_and_latency",testbed_rule_v1,mixed
2026-05-17 13:23:04+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,95.46115941021004,102.34375,3062.4565308109613,81375.21369027688,102074.09104527593,122.1846524156112,183449.3047355528,35.393437002814075,0.2501563477173233,1,0,0,46,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:23:09+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,95.91764981761334,102.15234375,3059.371200277923,83260.36039176048,102856.6100867868,111.12148311334316,186116.97047854727,39.81026442506701,0.3696236559139784,1,0,0,47,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:23:14+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,91.9831517656946,102.796875,3543.515508188791,80630.29898933184,99139.89682762492,106.24304943053266,179770.19581695675,44.64770139379152,0.4150875293268363,1,0,0,48,cpu_high,testbed_rule_v1,mixed
