timestamp,cpu_usage,memory_usage,network_in,network_out,disk_io,request_rate,error_rate,response_time,inflight_requests,throughput,source_name,machine_id,service_id,load_profile,is_synthetic,is_noisy,time_index
2026-05-17T13:23:44Z,103.01152100191986,103.1171875,55526.245429166825,65752.7228404042,4409.59575117076,58.0088247653733,1.056444310292786,105.75435289586486,4.0,121278.96826957102,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,54
2026-05-17T13:23:49Z,106.20625608663472,103.1171875,53164.38541024059,62815.00616903146,3749.6007167621046,50.60232525563804,1.1418685121107266,125.83789363460221,10.0,115979.39157927205,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,55
2026-05-17T13:23:54Z,106.15184184675837,102.90234375,52686.39963534841,61907.33671395741,3636.6933655735224,50.37646646821922,1.1470281543274246,126.7560174104972,3.0,114593.73634930582,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,56
2026-05-17T13:23:59Z,106.45431637799585,103.16015625,52964.05403342746,62219.6252766542,3763.3811627634204,50.39221179436896,1.0771369006254343,126.90931131619193,5.0,115183.67931008167,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,57
2026-05-17T13:24:04Z,106.24172100605497,104.3046875,52405.39755677308,61644.783458850405,3736.0658282875333,50.58570152860219,0.9345794392523366,127.38325980200763,10.0,114050.18101562349,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,58
2026-05-17T13:24:09Z,105.82265782242682,103.7890625,56292.01947502116,65721.45780412079,3369.3053537987644,51.032039703277626,1.0652920962199313,128.57818345601405,7.0,122013.47727914195,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,59
2026-05-17T13:24:14Z,105.98118528073381,104.65234375,50658.04141413168,59449.6228639834,3448.923286395069,51.31172839506173,1.1619958988380041,129.0635880403282,5.0,110107.66427811509,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,60
2026-05-17T13:24:19Z,105.88445124070336,104.1171875,56298.38427642163,65737.95201790586,4270.521999026899,51.277554670922264,1.3679890560875512,128.93712198768807,8.0,122036.33629432748,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,61
2026-05-17T13:24:24Z,105.67322029842583,105.51171875,51108.708438570386,60106.70172646437,4200.523014340165,51.277554670922264,1.4363885088919286,130.67834071272213,6.0,111215.41016503476,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,62
2026-05-17T13:24:29Z,105.18219488621388,105.11328125,55450.42195935912,64119.79102965073,3383.0419119585276,48.57689002683128,1.444043321299639,133.97249470180486,5.0,119570.21298900986,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,63
2026-05-17T13:24:34Z,105.22248557478915,106.15625,53286.3240387643,61972.76353077004,4363.249001331558,48.206081436537715,1.5278283012004366,146.9036332473625,13.0,115259.08756953434,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,64
2026-05-17T13:24:39Z,105.0961576389378,105.69140625,54314.00174367916,62997.192676547515,4327.674860886103,48.65633223842179,1.6186340307935254,169.44963662771414,11.0,117311.19442022667,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,65
2026-05-17T13:24:44Z,99.10188390321184,106.80859375,53534.74777346033,61935.163852687314,3188.8978331616217,47.06289139037228,1.8367346938775508,179.28483649469396,9.0,115469.91162614764,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,66
2026-05-17T13:24:49Z,105.04556428434566,106.35546875,53519.622897546695,61667.10709566832,3995.4710933825704,44.77525931617364,2.016302016302016,196.12495533805208,6.0,115186.729993215,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,67
2026-05-17T13:24:54Z,104.95773973443721,107.77734375,52243.763066202104,59948.91986062718,4023.363912227465,42.35660225133505,2.17687074829932,213.9080162131521,10.0,112192.6829268293,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,68
2026-05-17T13:24:59Z,104.87242594714729,107.421875,51011.423488785804,58392.636645854414,3982.6370802514157,40.26201041126414,2.2423664122137406,232.81817963883637,13.0,109404.06013464023,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,69
2026-05-17T13:25:04Z,104.95181976345708,106.85546875,50187.36383442265,57148.58041982225,3743.0715428009066,36.7088164208904,2.2900763358778624,260.78760665362586,9.0,107335.9442542449,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,70
2026-05-17T13:25:09Z,105.1393899773996,106.7578125,52013.71091997737,58295.71119302556,3978.258839350753,34.834235275574,2.413273001508296,285.67130864404254,7.0,110309.42211300293,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,71
2026-05-17T13:25:14Z,105.42163139486635,107.05859375,48983.13790782529,55198.501540968515,3156.5593692572174,32.9264234548225,2.393617021276596,313.1914603696812,13.0,104181.63944879381,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,72
2026-05-17T13:25:19Z,105.26546935609001,108.27734375,49709.574631449635,55747.139895577406,4130.954228083786,31.33044955429853,2.57126886528787,339.72007853046455,10.0,105456.71452702704,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,73
2026-05-17T13:25:24Z,105.60040960398655,105.6171875,45617.26789111949,51773.48270104455,4020.3858205292763,32.32468191602934,2.7070925825663235,344.75250892636757,15.0,97390.75059216404,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,74
2026-05-17T13:25:29Z,105.59077827167935,107.23828125,44957.25991976728,50806.20567712987,3008.8148873653276,32.191396945495306,2.50272034820457,355.4530771316648,6.0,95763.46559689715,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,75
2026-05-17T13:25:34Z,102.86524617679962,106.48046875,42947.44428039092,48664.92652745554,3972.24916076091,30.491860668650446,2.4110218140068884,354.3549677152703,13.0,91612.37080784646,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,76
2026-05-17T13:25:39Z,105.21945368339107,106.54296875,48213.51938979184,54078.9492443684,3768.1692732290708,31.033939542455062,2.4252679075014103,357.4316987597295,12.0,102292.46863416024,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,77
2026-05-17T13:25:44Z,105.16928002830348,106.359375,42831.461066755175,48604.86731074966,3767.769326021581,30.858903222418654,2.212138400453772,359.4085194838349,14.0,91436.32837750483,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,78
2026-05-17T13:25:49Z,105.17985495000705,105.671875,48581.95093144361,54558.66931515184,3749.3310801295593,31.647120602135477,2.212389380530974,356.7194184358412,11.0,103140.62024659544,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,79
2026-05-17T13:25:54Z,99.84116022789067,105.671875,43756.70805110298,49414.50540231886,3937.8588672608435,31.384012182527876,2.4539877300613497,355.4253844300058,14.0,93171.21345342183,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,80
2026-05-17T13:25:59Z,103.65613697239198,105.25,45461.43693331803,51409.19698534756,3800.4936888359803,30.491326950342195,2.3536165327210106,354.74635122560284,13.0,96870.63391866558,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,81
2026-05-17T13:26:04Z,95.22897051579763,105.7421875,42072.87778238629,47613.64579012859,3819.013440292731,31.055305281318894,2.0987654320987654,320.7777976938276,3.0,89686.52357251488,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,82
2026-05-17T13:26:09Z,88.36456078357372,105.10546875,48929.21236291126,54683.12606041524,3723.827984287356,32.53014357735733,1.7678255745433118,278.96533550913347,1.0,103612.3384233265,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,83
2026-05-17T13:26:14Z,81.31441614185692,106.53515625,45083.093391743656,50916.94193707937,3818.8790768039976,33.73974388467142,1.4772727272727273,239.96957411647674,1.0,96000.03532882303,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,84
2026-05-17T13:26:19Z,73.76910115345774,106.23046875,49412.67197557209,55461.007304082304,3846.418256879109,34.742738748417295,1.1595803423522917,206.98141306405302,1.0,104873.6792796544,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,85
2026-05-17T13:26:24Z,65.66816903401556,107.0390625,50007.50109793587,56153.02591128677,3840.022641642935,34.96597335378127,0.986842105263158,162.80462717434216,3.0,106160.52700922264,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,86
2026-05-17T13:26:29Z,59.02664722516796,106.48828125,49744.13427254543,55941.21227932863,3836.8328031106403,35.706286396894136,0.9409304756926293,132.32043359435363,1.0,105685.34655187407,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,87
2026-05-17T13:26:34Z,51.09844451091835,107.046875,48138.11635598316,54464.01458208058,3819.8870334852454,37.462316864763146,0.6663249615581752,100.83181115427871,1.0,102602.13093806374,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,88
2026-05-17T13:26:39Z,38.406813325192786,106.62109375,54499.07689915852,61094.48665876362,3126.001679004808,38.8839817197281,0.5432098765432098,72.20430183703552,1.0,115593.56355792214,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,89
2026-05-17T13:26:44Z,31.5086173989388,105.9296875,49037.989457831325,55654.96987951808,4143.375195633088,39.76139327911616,0.38591413410516157,45.04339118957935,1.0,104692.9593373494,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,90
2026-05-17T13:26:49Z,20.581552363034376,104.52734375,53126.376082313494,59791.60957783365,4026.671549540627,41.420231968661184,0.09272137227630968,24.473402709781634,1.0,112917.98566014715,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,91
2026-05-17T13:26:54Z,21.276255586764925,104.22265625,53125.326142154205,60119.26734025602,3835.0027381772575,44.06935883403422,0.04357298474945534,12.17087208017394,3.0,113244.59348241022,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,92
2026-05-17T13:26:59Z,16.155004985232416,103.63671875,53235.518171718766,60796.540231709245,4006.847640009783,44.435092149332775,0.03946329913180741,9.15406310812844,1.0,114032.058403428,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,93
2026-05-17T13:27:04Z,16.463389259942403,104.29296875,49875.653284812826,57441.93023886029,3813.8485505040567,44.52355066110195,0.07877116975187082,9.135540617959062,3.0,107317.58352367312,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,94
2026-05-17T13:27:09Z,15.726426758344491,104.29296875,50865.98768628804,58474.00118917467,2955.3183105986695,44.63033108866442,0.07858546168958744,9.066379069547866,2.0,109339.9888754627,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,95
2026-05-17T13:27:14Z,16.53179622641505,104.75,50961.97121005923,58600.21851220026,4018.7169811320755,44.85830527497195,0.11727912431587179,9.240471044956397,1.0,109562.1897222595,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,96
2026-05-17T13:27:19Z,16.658885743282955,103.546875,51609.938128383605,59306.09048723898,3792.390007656286,44.999386212580895,0.11691348402182383,9.250868727591499,1.0,110916.02861562258,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,97
2026-05-17T13:27:24Z,15.902744319607539,103.546875,51677.037576966606,59352.828342892215,2944.3887715325113,44.98027181060938,0.11695906432748536,9.200611164522353,1.0,111029.86591985883,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,98
2026-05-17T13:27:29Z,16.03381976672371,103.83203125,53189.5941838349,60558.73935688003,3758.394946268815,44.09291570317427,0.1191895113230036,8.907983506555356,1.0,113748.33354071493,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,99
2026-05-17T13:27:34Z,14.554552129221724,105.33203125,46206.93103448275,52882.55172413793,3723.3759876931686,40.35450310015064,0.13020833333333334,8.950974952257262,1.0,99089.48275862068,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,100
2026-05-17T13:27:39Z,13.392107738945608,106.59375,48987.81949922677,55079.16456707963,4067.5981741524092,36.69789145002281,0.14340344168260036,8.95415175334588,1.0,104066.9840663064,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,101
2026-05-17T13:27:44Z,12.013203030824867,108.4921875,42992.534547572395,48477.38303242088,4020.5269502324777,32.94970833990226,0.1594896331738437,9.101736396597001,1.0,91469.91757999329,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,102
2026-05-17T13:27:49Z,10.687762582828128,107.8671875,46140.49953025011,51136.31609735344,4114.479063865783,29.155131933980453,0.18028846153846154,9.327813788460823,1.0,97276.81562760356,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,103
2026-05-17T13:27:54Z,9.16511478484356,109.625,39580.745012027735,43899.47997735956,4125.447157295176,25.390316984702732,0.2070393374741201,9.308073821946,1.0,83480.2249893873,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,104
2026-05-17T13:27:59Z,8.080870518738623,107.8828125,42132.6048951049,45774.3006993007,4201.694345696044,19.743033282759416,0.19455252918287938,9.08907325000034,1.0,87906.9055944056,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,105
2026-05-17T13:28:04Z,5.506037857281158,108.546875,39636.90976600813,42644.826257531175,3351.7838771688225,15.455802165732278,0.2484472049689441,9.355820408694802,1.0,82281.7360235393,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,106
2026-05-17T13:28:09Z,5.45682096410765,107.90625,39059.6152817642,41459.130372773776,4214.963717332293,11.25040797127882,0.17064846416382254,8.964373450511044,1.0,80518.74565453798,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,107
2026-05-17T13:28:14Z,4.403691570678827,110.8828125,37748.90868438798,39614.41956205416,4184.155835006516,7.180294507266689,0.267379679144385,7.875219641708642,1.0,77363.32824644214,docker_prometheus_testbed,docker_host,congestion-webapp,mixed,0,0,108
