epoch,train_loss,val_loss,val_rmse,learning_rate,epoch_time_seconds
1,0.00929184115202439,0.00314784306101501,0.056105641971329494,0.0007,17.787464799999725
2,0.01250413905314626,0.003585885278880596,0.059882261804983586,0.0007,15.25172940000084
3,0.012791154462737738,0.0036098335403949022,0.060081890286465704,0.0007,14.743890300000203
4,0.011940677487667122,0.003317962633445859,0.05760175894402756,0.0007,14.74707699999999
5,0.013019737073911946,0.004214739426970482,0.06492102453728285,0.0007,14.858825200000865
6,0.012854894424323946,0.0031531224958598614,0.05615267131544021,0.0007,14.831745100000262
7,0.011063784094060749,0.0033395523205399513,0.057788859830766266,0.0007,14.80097670000032
8,0.008856497376789358,0.0032530385069549084,0.057035414497967035,0.0007,14.651262100000167
9,0.008907909299940927,0.003148894989863038,0.056115015725410236,0.0007,15.4572864999991
10,0.008115025160566534,0.0031398567371070385,0.05603442457192755,0.0007,15.34759380000105
11,0.0069592045791322275,0.0031342569272965193,0.05598443468765688,0.0007,15.257144100000005
12,0.0066492695699014535,0.003140111221000552,0.05603669530763348,0.0007,14.208549200000562
13,0.00645495246471239,0.003129212651401758,0.05593936584733293,0.0007,14.007454900000084
14,0.00632441962245668,0.0030881213024258614,0.05557086738954019,0.0007,14.015362200001618
15,0.006280844432491575,0.003092571860179305,0.05561089695535674,0.0007,15.04564019999998
16,0.006032237736996731,0.0030706755351275206,0.05541367642674072,0.0007,14.102683699999034
17,0.0058845226990855305,0.0030594682320952415,0.055312460007626144,0.0007,14.894539099999747
18,0.005668928770672501,0.003065450582653284,0.05536651138236257,0.0007,16.084655900000143
19,0.005596002615634852,0.003042213385924697,0.05515626334265853,0.0007,15.97021069999937
20,0.005559497397337847,0.003046192228794098,0.05519232037878185,0.0007,15.23289029999978
21,0.005533362143415051,0.0030445666052401066,0.05517759151358553,0.0007,15.441165800000817
22,0.005463211125131562,0.0030409356113523245,0.05514467890333866,0.0007,15.061888199999885
23,0.005436485261430299,0.0030379865784198046,0.05511793336492039,0.0007,14.301181000000724
24,0.00543067499808173,0.0030466970056295395,0.05519689307949805,0.0007,14.578398100000413
25,0.00546613769350418,0.0030367502477020025,0.055106716901862356,0.0007,15.123863400000118
26,0.005412014945502655,0.0030381742399185896,0.05511963570197639,0.0007,15.673298100000466
27,0.005462472987356485,0.003041026648133993,0.055145504332937176,0.0007,15.33063410000068
28,0.005404328920002842,0.0030327157583087683,0.05507009858633602,0.0007,15.322059000000081
29,0.005408796146199756,0.003040045965462923,0.05513661184243119,0.0007,14.838792800001102
30,0.005453804918037788,0.0030315460171550512,0.05505947708755552,0.0007,14.918051200000264
31,0.005347141122999769,0.0030363549012690783,0.05510312968669818,0.0007,15.027485700000398
32,0.005309937604791899,0.003043858800083399,0.055171177258450804,0.0007,14.912878600000113
33,0.005354958146674483,0.0030321823433041573,0.05506525531861409,0.0007,15.451331800000844
34,0.005259014671894811,0.003039023606106639,0.055127339915024366,0.0007,15.186422299999322
35,0.005347709365355117,0.003045931225642562,0.05518995584019398,0.0007,15.038209099999222
36,0.005310422569281653,0.0030327080748975277,0.055070028826009594,0.0007,11.516440600000351
37,0.005267008230271574,0.0030363101977854967,0.055102724050499506,0.0007,5.4727108999995835
38,0.00522086981297868,0.003037554444745183,0.05511401314316698,0.0007,12.512773399999787
39,0.005199042810916387,0.003050717758014798,0.055233302979405444,0.0007,13.869456100001116
40,0.005238132709262718,0.003047181526198983,0.05520128192532292,0.0007,7.748781299998882
41,0.0051773555090717386,0.0030549343209713697,0.05527146027536607,0.0007,5.214003200000661
42,0.005266735859606156,0.0030468348413705826,0.0551981416477999,0.0007,5.211020099999587
43,0.016960406413523206,0.004405490588396788,0.06637386977114404,0.0007,5.40210450000086
44,0.015569509907175521,0.0031958408653736115,0.056531768638294094,0.0007,4.96792540000024
45,0.012945357420396816,0.003144012065604329,0.056071490666865,0.0007,7.961465000000317
46,0.008021681672185192,0.003111284924671054,0.055778893182556556,0.0007,10.054502099999809
47,0.006969526526514439,0.0031406250782310963,0.05604128012662716,0.0007,4.892913100000442
48,0.006591732255949372,0.003153655445203185,0.05615741665357466,0.0007,4.974080899999535
49,0.00620306811982642,0.0031993223819881678,0.05656255282418013,0.0007,5.122457600000416
50,0.00598616286273557,0.0031487431842833757,0.056113663080246116,0.0007,4.646727200000896
51,0.005770669651773736,0.0031510062981396914,0.056133824902100615,0.0007,4.901988800000254
52,0.0056941024676130615,0.0031209909357130527,0.055865829768410785,0.0007,5.103410299998359
