Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,552,0,1800,1752.2560119563739,226.55180003494024,2343.7212000135332,46.0,6.168127722243159,0.0,1800,1900,1900,1900,2100,2200,2300,2300,2300,2300,2300
GET,/cpu,2129,0,1900,1840.230902817975,150.2049000118859,2559.460600023158,14.89854391733208,23.789753479448702,0.0,1900,1900,2000,2100,2200,2300,2300,2400,2500,2600,2600
GET,/io,1115,0,2100,2097.1089693279146,171.97520000627264,2971.310299995821,15.883408071748878,12.459171033154206,0.0,2100,2200,2300,2300,2500,2500,2700,2800,2900,3000,3000
GET,/maybe-error,781,61,1800,1752.9058329050463,71.85589999426156,2391.7229000362568,25.46862996158771,8.72700679542012,0.6816228098855664,1800,1800,1900,1900,2100,2200,2300,2300,2400,2400,2400
,Aggregated,4577,61,1900,1877.2979827395309,71.85589999426156,2971.310299995821,20.69303036923749,51.14405903026619,0.6816228098855664,1900,2000,2100,2100,2300,2400,2500,2600,2900,3000,3000
